lakeid,year4,sample_date,station,species_code,species_name,density,individuals_measured,avg_length
TB,2009,2009-06-22,1,53200,SCAPHOLEBERIS,0.56,1,0.71
TB,2009,2009-06-22,1,63612,TRICHOCERCA MULTICRINIS,1.12,,
TB,2009,2009-07-21,1,50700,BOSMINIDAE,1.12,3,0.41
TB,2009,2009-07-21,1,10000,COPEPOD NAUPLII,3.36,,
TB,2009,2009-07-21,1,20000,CYCLOPOID,0.56,2,0.42
TB,2009,2009-07-21,1,51130,DAPHNIA PULICARIA,7.28,25,0.88
TB,2009,2009-07-21,1,20601,MESOCYCLOPS EDAX,7,16,1.08
TB,2009,2009-07-21,1,63005,POLYARTHRA VULGARIS,2.8,,
TB,2009,2009-07-21,1,30801,SKISTODIAPTOMUS OREGONENSIS,0.28,1,1.34
TB,2009,2009-08-17,1,50700,BOSMINIDAE,0.84,3,0.32
TB,2009,2009-08-17,1,10000,COPEPOD NAUPLII,3.64,,
TB,2009,2009-08-17,1,51130,DAPHNIA PULICARIA,2.52,9,0.84
TB,2009,2009-08-17,1,61502,GASTROPUS STYLIFER,0.28,,
TB,2009,2009-08-17,1,61801,KERATELLA COCHLEARIS,0.28,,
TB,2009,2009-08-17,1,20601,MESOCYCLOPS EDAX,3.36,12,1.08
TB,2009,2009-08-17,1,63005,POLYARTHRA VULGARIS,1.12,,
TB,2009,2009-09-15,1,50700,BOSMINIDAE,13.16,25,0.34
TB,2009,2009-09-15,1,30000,CALANOID,2.8,7,0.77
TB,2009,2009-09-15,1,10000,COPEPOD NAUPLII,6.44,,
TB,2009,2009-09-15,1,20000,CYCLOPOID,4.2,12,0.5
TB,2009,2009-09-15,1,51130,DAPHNIA PULICARIA,2.52,8,0.81
TB,2009,2009-09-15,1,61502,GASTROPUS STYLIFER,1.4,,
TB,2009,2009-09-15,1,51800,HOLOPEDIUM,0.28,,
TB,2009,2009-09-15,1,51801,HOLOPEDIUM GIBBERUM,14.84,25,0.63
TB,2009,2009-09-15,1,61801,KERATELLA COCHLEARIS,0.28,,
TB,2009,2009-09-15,1,61803,KERATELLA CRASSA,0.28,,
TB,2009,2009-09-15,1,61804,KERATELLA EARLINAE,0.28,,
TB,2009,2009-09-15,1,61810,KERATELLA TICINENSIS,0.28,,
TB,2009,2009-09-15,1,20601,MESOCYCLOPS EDAX,15.12,40,0.82
TB,2009,2009-09-15,1,63004,POLYARTHRA REMATA,0.28,,
TB,2009,2009-09-15,1,63005,POLYARTHRA VULGARIS,21.84,,
TB,2009,2009-09-15,1,30801,SKISTODIAPTOMUS OREGONENSIS,0.56,1,1.12
TB,2009,2009-10-12,1,60200,ASCOMORPHA,0.28,,
TB,2009,2009-10-12,1,50700,BOSMINIDAE,12.32,25,0.38
TB,2009,2009-10-12,1,10000,COPEPOD NAUPLII,1.12,,
TB,2009,2009-10-12,1,20000,CYCLOPOID,0.28,1,0.47
TB,2009,2009-10-12,1,51130,DAPHNIA PULICARIA,1.12,2,0.73
TB,2009,2009-10-12,1,20302,DIACYCLOPS THOMASI,0.28,1,0.7
TB,2009,2009-10-12,1,51801,HOLOPEDIUM GIBBERUM,4.2,7,0.61
TB,2009,2009-10-12,1,62005,LEPADELLA PATELLA,0.28,,
TB,2009,2009-10-12,1,20601,MESOCYCLOPS EDAX,5.6,11,0.67
TB,2009,2009-10-12,1,62400,MONOSTYLA,0.28,,
TB,2009,2009-10-12,1,63005,POLYARTHRA VULGARIS,1.68,,
TB,2009,2009-10-12,1,30801,SKISTODIAPTOMUS OREGONENSIS,0.84,1,1.21
TB,2009,2009-11-16,1,60203,ASCOMORPHA SALTANS,0.84,,
TB,2009,2009-11-16,1,50700,BOSMINIDAE,21.28,40,0.41
TB,2009,2009-11-16,1,51000,CHYDORUS,0.56,2,0.32
TB,2009,2009-11-16,1,50000,CLADOCERAN,0.28,1,0.31
TB,2009,2009-11-16,1,10000,COPEPOD NAUPLII,0.28,,
TB,2009,2009-11-16,1,20000,CYCLOPOID,0.28,1,0.46
TB,2009,2009-11-16,1,51130,DAPHNIA PULICARIA,0.28,1,0.86
TB,2009,2009-11-16,1,20302,DIACYCLOPS THOMASI,1.4,4,1.05
TB,2009,2009-11-16,1,51801,HOLOPEDIUM GIBBERUM,1.68,6,0.67
TB,2009,2009-11-16,1,62000,LEPADELLA,0.28,,
TB,2009,2009-11-16,1,20601,MESOCYCLOPS EDAX,0.56,2,0.75
TB,2009,2009-11-16,1,63005,POLYARTHRA VULGARIS,5.04,,
TB,2009,2009-11-16,1,30801,SKISTODIAPTOMUS OREGONENSIS,2.52,9,1.24
TB,2010,2010-02-22,1,60200,ASCOMORPHA,0.56,,
TB,2010,2010-02-22,1,61801,KERATELLA COCHLEARIS,0.56,,
TB,2010,2010-02-22,1,88888,UNKNOWN ROTIFER,0.28,,
TB,2010,2010-04-13,1,10000,COPEPOD NAUPLII,34.16,,
TB,2010,2010-04-13,1,20000,CYCLOPOID,0.56,2,0.47
TB,2010,2010-04-13,1,61801,KERATELLA COCHLEARIS,0.56,,
TB,2010,2010-04-13,1,61805,KERATELLA HIEMALIS,1.12,,
TB,2010,2010-04-13,1,20601,MESOCYCLOPS EDAX,3.36,12,0.98
TB,2010,2010-04-13,1,63400,SYNCHAETA,0.84,,
TB,2010,2010-04-13,1,88888,UNKNOWN ROTIFER,0.56,,
TB,2010,2010-05-11,1,50700,BOSMINIDAE,0.56,,
TB,2010,2010-05-11,1,10000,COPEPOD NAUPLII,4.48,,
TB,2010,2010-05-11,1,20000,CYCLOPOID,0.56,1,0.51
TB,2010,2010-05-11,1,61502,GASTROPUS STYLIFER,0.28,,
TB,2010,2010-05-11,1,61800,KERATELLA,0.28,,
TB,2010,2010-05-11,1,61804,KERATELLA EARLINAE,0.28,,
TB,2010,2010-05-11,1,20601,MESOCYCLOPS EDAX,2.24,3,0.74
TB,2010,2010-05-11,1,62406,MONOSTYLA LUNARIS,0.56,,
TB,2010,2010-05-11,1,63004,POLYARTHRA REMATA,0.28,,
TB,2010,2010-05-11,1,63005,POLYARTHRA VULGARIS,2.24,,
TB,2010,2010-06-10,1,50700,BOSMINIDAE,68.32,30,0.34
TB,2010,2010-06-10,1,30000,CALANOID,0.28,1,0.82
TB,2010,2010-06-10,1,51000,CHYDORUS,0.28,1,0.24
TB,2010,2010-06-10,1,10000,COPEPOD NAUPLII,8.4,,
TB,2010,2010-06-10,1,20000,CYCLOPOID,0.56,2,0.43
TB,2010,2010-06-10,1,20601,MESOCYCLOPS EDAX,11.76,36,0.73
TB,2010,2010-06-10,1,63005,POLYARTHRA VULGARIS,11.48,,
TB,2010,2010-07-07,1,50700,BOSMINIDAE,36.96,29,0.36
TB,2010,2010-07-07,1,30000,CALANOID,1.96,3,0.5
TB,2010,2010-07-07,1,10000,COPEPOD NAUPLII,10.64,,
TB,2010,2010-07-07,1,20000,CYCLOPOID,0.28,1,0.43
TB,2010,2010-07-07,1,51130,DAPHNIA PULICARIA,5.04,11,0.74
TB,2010,2010-07-07,1,61800,KERATELLA,0.28,,
TB,2010,2010-07-07,1,61801,KERATELLA COCHLEARIS,0.28,,
TB,2010,2010-07-07,1,20601,MESOCYCLOPS EDAX,9.8,11,0.77
TB,2010,2010-07-07,1,63005,POLYARTHRA VULGARIS,11.2,,
TB,2010,2010-07-07,1,63616,TRICHOCERCA ROUSSELETI,0.28,,
TB,2010,2010-08-03,1,30000,CALANOID,3.08,11,0.68
TB,2010,2010-08-03,1,10000,COPEPOD NAUPLII,10.36,,
TB,2010,2010-08-03,1,20000,CYCLOPOID,0.84,3,0.41
TB,2010,2010-08-03,1,51130,DAPHNIA PULICARIA,1.4,5,0.97
TB,2010,2010-08-03,1,61801,KERATELLA COCHLEARIS,0.28,,
TB,2010,2010-08-03,1,20601,MESOCYCLOPS EDAX,0.56,1,0.89
TB,2010,2010-08-03,1,63005,POLYARTHRA VULGARIS,1.96,,
TB,2010,2010-08-03,1,30801,SKISTODIAPTOMUS OREGONENSIS,0.28,1,1.25
TB,2010,2010-09-01,1,60200,ASCOMORPHA,17.36,,
TB,2010,2010-09-01,1,30000,CALANOID,7,11,0.68
TB,2010,2010-09-01,1,60800,CONOCHILOIDES,0.28,,
TB,2010,2010-09-01,1,10000,COPEPOD NAUPLII,3.08,,
TB,2010,2010-09-01,1,20000,CYCLOPOID,0.28,,
TB,2010,2010-09-01,1,20302,DIACYCLOPS THOMASI,0.28,,
TB,2010,2010-09-01,1,61402,FILINIA TERMINALIS,0.28,,
TB,2010,2010-09-01,1,61502,GASTROPUS STYLIFER,0.28,,
TB,2010,2010-09-01,1,51801,HOLOPEDIUM GIBBERUM,0.28,1,0.5
TB,2010,2010-09-01,1,61701,KELLICOTTIA BOSTONIENSIS,7.56,,
TB,2010,2010-09-01,1,61804,KERATELLA EARLINAE,0.28,,
TB,2010,2010-09-01,1,61808,KERATELLA TAUROCEPHALA,0.28,,
TB,2010,2010-09-01,1,63005,POLYARTHRA VULGARIS,1.12,,
TB,2010,2010-09-01,1,30801,SKISTODIAPTOMUS OREGONENSIS,1.4,3,1.1
TB,2010,2010-09-01,1,63400,SYNCHAETA,0.28,,
TB,2010,2010-09-28,1,50700,BOSMINIDAE,13.16,26,0.3
TB,2010,2010-09-28,1,30000,CALANOID,4.2,12,0.98
TB,2010,2010-09-28,1,60800,CONOCHILOIDES,122.08,,
TB,2010,2010-09-28,1,51801,HOLOPEDIUM GIBBERUM,7.56,20,0.58
TB,2010,2010-09-28,1,61701,KELLICOTTIA BOSTONIENSIS,217.28,,
TB,2010,2010-09-28,1,61808,KERATELLA TAUROCEPHALA,0.56,,
TB,2010,2010-09-28,1,61900,LECANE,6.16,,
TB,2010,2010-09-28,1,20601,MESOCYCLOPS EDAX,2.52,4,0.61
TB,2010,2010-09-28,1,63005,POLYARTHRA VULGARIS,2.24,,
TB,2010,2010-09-28,1,30801,SKISTODIAPTOMUS OREGONENSIS,4.2,10,1.13
TB,2010,2010-09-28,1,63612,TRICHOCERCA MULTICRINIS,0.56,,
TB,2010,2010-11-15,1,50700,BOSMINIDAE,11.76,29,0.36
TB,2010,2010-11-15,1,30000,CALANOID,0.28,1,0.79
TB,2010,2010-11-15,1,60800,CONOCHILOIDES,635.04,,
TB,2010,2010-11-15,1,20302,DIACYCLOPS THOMASI,0.28,1,0.73
TB,2010,2010-11-15,1,51801,HOLOPEDIUM GIBBERUM,0.28,,
TB,2010,2010-11-15,1,61701,KELLICOTTIA BOSTONIENSIS,72.8,,
TB,2010,2010-11-15,1,61808,KERATELLA TAUROCEPHALA,1.12,,
TB,2010,2010-11-15,1,61900,LECANE,3.92,,
TB,2010,2010-11-15,1,20601,MESOCYCLOPS EDAX,0.28,1,0.88
TB,2010,2010-11-15,1,63005,POLYARTHRA VULGARIS,10.08,,
TB,2010,2010-11-15,1,30801,SKISTODIAPTOMUS OREGONENSIS,5.88,21,1.11
TB,2011,2011-02-15,1,60200,ASCOMORPHA,0.56,,
TB,2011,2011-02-15,1,50700,BOSMINIDAE,1.68,6,0.36
TB,2011,2011-02-15,1,60800,CONOCHILOIDES,17.36,,
TB,2011,2011-02-15,1,10000,COPEPOD NAUPLII,0.56,,
TB,2011,2011-02-15,1,61701,KELLICOTTIA BOSTONIENSIS,119.28,,
TB,2011,2011-02-15,1,20701,ORTHOCYCLOPS MODESTUS,1.12,4,0.92
TB,2011,2011-02-15,1,30801,SKISTODIAPTOMUS OREGONENSIS,2.24,8,1.06
TB,2011,2011-02-15,1,88888,UNKNOWN ROTIFER,2.8,,
TB,2011,2011-05-03,1,60200,ASCOMORPHA,0.28,,
TB,2011,2011-05-03,1,60900,CONOCHILUS,0.28,,
TB,2011,2011-05-03,1,10000,COPEPOD NAUPLII,9.52,,
TB,2011,2011-05-03,1,61701,KELLICOTTIA BOSTONIENSIS,0.28,,
TB,2011,2011-05-03,1,61810,KERATELLA TICINENSIS,0.28,,
TB,2011,2011-05-03,1,61911,LECANE MIRA,1.12,,
TB,2011,2011-05-03,1,88888,UNKNOWN ROTIFER,1.12,,
TB,2011,2011-06-01,1,50700,BOSMINIDAE,11.76,16,0.34
TB,2011,2011-06-01,1,60900,CONOCHILUS,0.28,,
TB,2011,2011-06-01,1,10000,COPEPOD NAUPLII,14.56,,
TB,2011,2011-06-01,1,20000,CYCLOPOID,1.68,5,0.46
TB,2011,2011-06-01,1,20302,DIACYCLOPS THOMASI,3.36,11,0.75
TB,2011,2011-06-01,1,61701,KELLICOTTIA BOSTONIENSIS,33.04,,
TB,2011,2011-06-01,1,61800,KERATELLA,0.56,,
TB,2011,2011-06-01,1,20601,MESOCYCLOPS EDAX,5.04,16,0.77
TB,2011,2011-06-01,1,63005,POLYARTHRA VULGARIS,9.24,,
TB,2011,2011-06-27,1,50700,BOSMINIDAE,82.6,25,0.35
TB,2011,2011-06-27,1,30000,CALANOID,0.56,2,0.76
TB,2011,2011-06-27,1,60900,CONOCHILUS,3.64,,
TB,2011,2011-06-27,1,10000,COPEPOD NAUPLII,15.68,,
TB,2011,2011-06-27,1,20000,CYCLOPOID,0.28,1,0.45
TB,2011,2011-06-27,1,51130,DAPHNIA PULICARIA,0.84,3,0.7
TB,2011,2011-06-27,1,61502,GASTROPUS STYLIFER,0.56,,
TB,2011,2011-06-27,1,51801,HOLOPEDIUM GIBBERUM,9.52,25,0.75
TB,2011,2011-06-27,1,61701,KELLICOTTIA BOSTONIENSIS,47.04,,
TB,2011,2011-06-27,1,61801,KERATELLA COCHLEARIS,1.12,,
TB,2011,2011-06-27,1,61804,KERATELLA EARLINAE,0.56,,
TB,2011,2011-06-27,1,61904,LECANE INERMIS,3.08,,
TB,2011,2011-06-27,1,61918,LECANE TENUISETA,2.24,,
TB,2011,2011-06-27,1,20601,MESOCYCLOPS EDAX,15.96,45,0.92
TB,2011,2011-06-27,1,63004,POLYARTHRA REMATA,1.4,,
TB,2011,2011-06-27,1,63005,POLYARTHRA VULGARIS,18.2,,
TB,2011,2011-07-25,1,50700,BOSMINIDAE,18.76,26,0.4
TB,2011,2011-07-25,1,30000,CALANOID,2.52,9,0.56
TB,2011,2011-07-25,1,60900,CONOCHILUS,1.12,,
TB,2011,2011-07-25,1,10000,COPEPOD NAUPLII,53.76,,
TB,2011,2011-07-25,1,20000,CYCLOPOID,6.72,10,0.44
TB,2011,2011-07-25,1,51130,DAPHNIA PULICARIA,25.48,26,0.77
TB,2011,2011-07-25,1,61502,GASTROPUS STYLIFER,1.12,,
TB,2011,2011-07-25,1,61701,KELLICOTTIA BOSTONIENSIS,5.6,,
TB,2011,2011-07-25,1,61801,KERATELLA COCHLEARIS,0.56,,
TB,2011,2011-07-25,1,61804,KERATELLA EARLINAE,0.56,,
TB,2011,2011-07-25,1,61806,KERATELLA QUADRATA,0.56,,
TB,2011,2011-07-25,1,61918,LECANE TENUISETA,0.56,,
TB,2011,2011-07-25,1,20601,MESOCYCLOPS EDAX,7.56,25,0.89
TB,2011,2011-07-25,1,63005,POLYARTHRA VULGARIS,63.84,,
TB,2011,2011-07-25,1,30801,SKISTODIAPTOMUS OREGONENSIS,0.28,1,1.3
TB,2011,2011-07-25,1,63612,TRICHOCERCA MULTICRINIS,0.56,,
TB,2011,2011-08-23,1,50700,BOSMINIDAE,1.68,6,0.42
TB,2011,2011-08-23,1,30000,CALANOID,5.88,17,0.72
TB,2011,2011-08-23,1,60900,CONOCHILUS,0.28,,
TB,2011,2011-08-23,1,10000,COPEPOD NAUPLII,4.2,,
TB,2011,2011-08-23,1,20000,CYCLOPOID,1.12,4,0.54
TB,2011,2011-08-23,1,51130,DAPHNIA PULICARIA,8.68,22,1.03
TB,2011,2011-08-23,1,61502,GASTROPUS STYLIFER,3.64,,
TB,2011,2011-08-23,1,51801,HOLOPEDIUM GIBBERUM,0.28,1,0.99
TB,2011,2011-08-23,1,61701,KELLICOTTIA BOSTONIENSIS,0.84,,
TB,2011,2011-08-23,1,61806,KERATELLA QUADRATA,0.28,,
TB,2011,2011-08-23,1,61918,LECANE TENUISETA,1.96,,
TB,2011,2011-08-23,1,20601,MESOCYCLOPS EDAX,7,17,0.86
TB,2011,2011-08-23,1,63005,POLYARTHRA VULGARIS,13.72,,
TB,2011,2011-08-23,1,30801,SKISTODIAPTOMUS OREGONENSIS,0.28,1,1.02
TB,2011,2011-09-20,1,60200,ASCOMORPHA,4.2,,
TB,2011,2011-09-20,1,50700,BOSMINIDAE,1.12,4,0.4
TB,2011,2011-09-20,1,30000,CALANOID,0.28,1,0.67
TB,2011,2011-09-20,1,20000,CYCLOPOID,0.28,1,0.42
TB,2011,2011-09-20,1,51130,DAPHNIA PULICARIA,0.84,3,0.85
TB,2011,2011-09-20,1,61502,GASTROPUS STYLIFER,0.56,,
TB,2011,2011-09-20,1,20601,MESOCYCLOPS EDAX,0.84,3,0.69
TB,2011,2011-09-20,1,63005,POLYARTHRA VULGARIS,1.4,,
TB,2011,2011-09-20,1,30801,SKISTODIAPTOMUS OREGONENSIS,0.56,2,1.11
TB,2011,2011-10-18,1,60200,ASCOMORPHA,0.84,,
TB,2011,2011-10-18,1,50700,BOSMINIDAE,17.08,22,0.4
TB,2011,2011-10-18,1,30000,CALANOID,0.28,1,0.52
TB,2011,2011-10-18,1,51000,CHYDORUS,0.56,2,0.33
TB,2011,2011-10-18,1,20000,CYCLOPOID,0.28,1,0.71
TB,2011,2011-10-18,1,51130,DAPHNIA PULICARIA,1.96,6,0.87
TB,2011,2011-10-18,1,61701,KELLICOTTIA BOSTONIENSIS,10.08,,
TB,2011,2011-10-18,1,61801,KERATELLA COCHLEARIS,0.28,,
TB,2011,2011-10-18,1,20601,MESOCYCLOPS EDAX,0.84,3,0.86
TB,2011,2011-10-18,1,62400,MONOSTYLA,0.28,,
TB,2011,2011-10-18,1,63004,POLYARTHRA REMATA,0.56,,
TB,2011,2011-10-18,1,63005,POLYARTHRA VULGARIS,33.6,,
TB,2011,2011-10-18,1,30801,SKISTODIAPTOMUS OREGONENSIS,0.56,2,1.18
TB,2011,2011-11-11,1,60200,ASCOMORPHA,2.8,,
TB,2011,2011-11-11,1,50700,BOSMINIDAE,10.64,,
TB,2011,2011-11-11,1,51000,CHYDORUS,0.28,,
TB,2011,2011-11-11,1,60800,CONOCHILOIDES,0.28,,
TB,2011,2011-11-11,1,51130,DAPHNIA PULICARIA,1.68,,
TB,2011,2011-11-11,1,61701,KELLICOTTIA BOSTONIENSIS,26.6,,
TB,2011,2011-11-11,1,61911,LECANE MIRA,0.28,,
TB,2011,2011-11-11,1,20601,MESOCYCLOPS EDAX,0.28,,
TB,2011,2011-11-11,1,63005,POLYARTHRA VULGARIS,47.6,,
TB,2011,2011-11-11,1,30801,SKISTODIAPTOMUS OREGONENSIS,0.28,,
TB,2012,2012-02-20,1,10000,COPEPOD NAUPLII,0.56,,
TB,2012,2012-02-20,1,61918,LECANE TENUISETA,0.28,,
TB,2012,2012-04-02,1,10000,COPEPOD NAUPLII,27.44,,
TB,2012,2012-04-02,1,61701,KELLICOTTIA BOSTONIENSIS,0.56,,
TB,2012,2012-04-02,1,61918,LECANE TENUISETA,0.56,,
TB,2012,2012-04-02,1,20601,MESOCYCLOPS EDAX,2.24,8,1.02
TB,2012,2012-04-02,1,62406,MONOSTYLA LUNARIS,0.28,,
TB,2012,2012-04-02,1,63400,SYNCHAETA,0.28,,
TB,2012,2012-04-02,1,88888,UNKNOWN ROTIFER,2.52,,
TB,2012,2012-05-02,1,50700,BOSMINIDAE,7.84,25,0.44
TB,2012,2012-05-02,1,51000,CHYDORUS,3.36,12,0.27
TB,2012,2012-05-02,1,10000,COPEPOD NAUPLII,10.64,,
TB,2012,2012-05-02,1,20000,CYCLOPOID,4.76,15,0.49
TB,2012,2012-05-02,1,20302,DIACYCLOPS THOMASI,14.84,20,0.75
TB,2012,2012-05-02,1,61701,KELLICOTTIA BOSTONIENSIS,14.84,,
TB,2012,2012-05-02,1,61900,LECANE,0.28,,
TB,2012,2012-05-02,1,61918,LECANE TENUISETA,1.12,,
TB,2012,2012-05-02,1,20601,MESOCYCLOPS EDAX,4.76,16,1.28
TB,2012,2012-05-02,1,63005,POLYARTHRA VULGARIS,4.2,,
TB,2012,2012-05-30,1,50700,BOSMINIDAE,3.08,11,0.35
TB,2012,2012-05-30,1,51000,CHYDORUS,0.28,1,0.22
TB,2012,2012-05-30,1,10000,COPEPOD NAUPLII,3.92,,
TB,2012,2012-05-30,1,20000,CYCLOPOID,1.12,3,0.46
TB,2012,2012-05-30,1,51100,DAPHNIA,0.28,,
TB,2012,2012-05-30,1,51130,DAPHNIA PULICARIA,5.6,18,1.05
TB,2012,2012-05-30,1,61701,KELLICOTTIA BOSTONIENSIS,39.48,,
TB,2012,2012-05-30,1,61801,KERATELLA COCHLEARIS,0.28,,
TB,2012,2012-05-30,1,20601,MESOCYCLOPS EDAX,2.24,3,0.67
TB,2012,2012-05-30,1,62607,NOTHOLCA MICHIGANENSIS,0.28,,
TB,2012,2012-05-30,1,63005,POLYARTHRA VULGARIS,3.36,,
TB,2012,2012-06-26,1,51100,DAPHNIA,0.28,1,0.46
TB,2012,2012-06-26,1,20601,MESOCYCLOPS EDAX,0.28,1,1.38
TB,2012,2012-07-23,1,50700,BOSMINIDAE,0.56,2,0.26
TB,2012,2012-07-23,1,10000,COPEPOD NAUPLII,0.56,,
TB,2012,2012-07-23,1,51100,DAPHNIA,0.28,1,0.48
TB,2012,2012-07-23,1,61502,GASTROPUS STYLIFER,0.28,,
TB,2012,2012-07-23,1,51801,HOLOPEDIUM GIBBERUM,0.28,1,0.51
TB,2012,2012-07-23,1,20601,MESOCYCLOPS EDAX,1.4,4,0.84
TB,2012,2012-07-23,1,63005,POLYARTHRA VULGARIS,0.84,,
TB,2012,2012-08-21,1,10000,COPEPOD NAUPLII,0.56,,
TB,2012,2012-08-21,1,61502,GASTROPUS STYLIFER,0.28,,
TB,2012,2012-08-21,1,51801,HOLOPEDIUM GIBBERUM,1.68,6,0.52
TB,2012,2012-08-21,1,20601,MESOCYCLOPS EDAX,1.68,3,0.65
TB,2012,2012-09-19,1,60200,ASCOMORPHA,0.28,,
TB,2012,2012-09-19,1,50700,BOSMINIDAE,8.4,15,0.33
TB,2012,2012-09-19,1,10000,COPEPOD NAUPLII,0.28,,
TB,2012,2012-09-19,1,61502,GASTROPUS STYLIFER,0.56,,
TB,2012,2012-09-19,1,51801,HOLOPEDIUM GIBBERUM,6.72,16,0.56
TB,2012,2012-09-19,1,20601,MESOCYCLOPS EDAX,4.2,10,0.93
TB,2012,2012-09-19,1,63005,POLYARTHRA VULGARIS,3.92,,
TB,2012,2012-10-16,1,50700,BOSMINIDAE,8.96,15,0.35
TB,2012,2012-10-16,1,51000,CHYDORUS,0.56,2,0.28
TB,2012,2012-10-16,1,60800,CONOCHILOIDES,0.28,,
TB,2012,2012-10-16,1,10000,COPEPOD NAUPLII,0.28,,
TB,2012,2012-10-16,1,20302,DIACYCLOPS THOMASI,0.84,1,0.65
TB,2012,2012-10-16,1,61300,EUCHLANIS,0.28,,
TB,2012,2012-10-16,1,51801,HOLOPEDIUM GIBBERUM,10.92,15,0.65
TB,2012,2012-10-16,1,61801,KERATELLA COCHLEARIS,0.56,,
TB,2012,2012-10-16,1,61804,KERATELLA EARLINAE,0.28,,
TB,2012,2012-10-16,1,61900,LECANE,0.28,,
TB,2012,2012-10-16,1,61918,LECANE TENUISETA,0.28,,
TB,2012,2012-10-16,1,62000,LEPADELLA,0.28,,
TB,2012,2012-10-16,1,20601,MESOCYCLOPS EDAX,1.68,6,0.99
TB,2012,2012-10-16,1,62902,PLOESOMA LENTICULARE,0.28,,
TB,2012,2012-10-16,1,63005,POLYARTHRA VULGARIS,15.12,,
TB,2012,2012-10-16,1,30801,SKISTODIAPTOMUS OREGONENSIS,0.28,1,1.23
TB,2012,2012-10-16,1,63602,TRICHOCERCA BIROSTRIS,0.28,,
TB,2012,2012-11-05,1,50700,BOSMINIDAE,13.16,17,0.38
TB,2012,2012-11-05,1,51000,CHYDORUS,0.84,3,0.33
TB,2012,2012-11-05,1,60800,CONOCHILOIDES,0.28,,
TB,2012,2012-11-05,1,10000,COPEPOD NAUPLII,0.28,,
TB,2012,2012-11-05,1,20302,DIACYCLOPS THOMASI,5.6,19,0.94
TB,2012,2012-11-05,1,51801,HOLOPEDIUM GIBBERUM,0.56,1,0.91
TB,2012,2012-11-05,1,61801,KERATELLA COCHLEARIS,0.56,,
TB,2012,2012-11-05,1,61808,KERATELLA TAUROCEPHALA,0.28,,
TB,2012,2012-11-05,1,62400,MONOSTYLA,1.12,,
TB,2012,2012-11-05,1,63004,POLYARTHRA REMATA,0.28,,
TB,2012,2012-11-05,1,63005,POLYARTHRA VULGARIS,3.92,,
TR,1981,1981-04-22,2,20101,ACANTHOCYCLOPS VERNALIS,4.4,,
TR,1981,1981-04-22,2,50700,BOSMINIDAE,4.4,,
TR,1981,1981-04-22,2,60900,CONOCHILUS,4.4,,
TR,1981,1981-04-22,2,10000,COPEPOD NAUPLII,4.4,,
TR,1981,1981-04-22,2,20302,DIACYCLOPS THOMASI,8.7,,
TR,1981,1981-04-22,2,61402,FILINIA TERMINALIS,8.7,,
TR,1981,1981-04-22,2,61702,KELLICOTTIA LONGISPINA,43.5,,
TR,1981,1981-04-22,2,61801,KERATELLA COCHLEARIS,13.1,,
TR,1981,1981-04-22,2,61901,LECANE CLARA,4.4,,
TR,1981,1981-04-22,2,62600,NOTHOLCA,8.7,,
TR,1981,1981-04-22,2,63003,POLYARTHRA MAJOR,21.8,,
TR,1981,1981-07-02,2,20101,ACANTHOCYCLOPS VERNALIS,7.3,,
TR,1981,1981-07-02,2,60200,ASCOMORPHA,4.9,,
TR,1981,1981-07-02,2,50700,BOSMINIDAE,4.9,,
TR,1981,1981-07-02,2,60900,CONOCHILUS,36.5,,
TR,1981,1981-07-02,2,10000,COPEPOD NAUPLII,46.2,,
TR,1981,1981-07-02,2,51107,DAPHNIA RETROCURVA,4.9,,
TR,1981,1981-07-02,2,20302,DIACYCLOPS THOMASI,9.6,,
TR,1981,1981-07-02,2,51200,DIAPHANOSOMA,2.4,,
TR,1981,1981-07-02,2,61402,FILINIA TERMINALIS,2.4,,
TR,1981,1981-07-02,2,61500,GASTROPUS,2.4,,
TR,1981,1981-07-02,2,51800,HOLOPEDIUM,2.4,,
TR,1981,1981-07-02,2,61702,KELLICOTTIA LONGISPINA,36.5,,
TR,1981,1981-07-02,2,61801,KERATELLA COCHLEARIS,17,,
TR,1981,1981-07-02,2,61803,KERATELLA CRASSA,14.6,,
TR,1981,1981-07-02,2,61806,KERATELLA QUADRATA,9.7,,
TR,1981,1981-07-02,2,61901,LECANE CLARA,2.4,,
TR,1981,1981-07-02,2,63001,POLYARTHRA DOLICHOPTERA,4.9,,
TR,1981,1981-07-02,2,63003,POLYARTHRA MAJOR,21.9,,
TR,1981,1981-07-02,2,63005,POLYARTHRA VULGARIS,19.5,,
TR,1981,1981-07-02,2,63600,TRICHOCERCA,12.2,,
TR,1981,1981-07-29,2,20101,ACANTHOCYCLOPS VERNALIS,4.8,,
TR,1981,1981-07-29,2,60900,CONOCHILUS,16.9,,
TR,1981,1981-07-29,2,10000,COPEPOD NAUPLII,36.2,,
TR,1981,1981-07-29,2,51107,DAPHNIA RETROCURVA,2.4,,
TR,1981,1981-07-29,2,20302,DIACYCLOPS THOMASI,19.2,,
TR,1981,1981-07-29,2,51200,DIAPHANOSOMA,12.1,,
TR,1981,1981-07-29,2,61402,FILINIA TERMINALIS,9.7,,
TR,1981,1981-07-29,2,61702,KELLICOTTIA LONGISPINA,4.8,,
TR,1981,1981-07-29,2,61801,KERATELLA COCHLEARIS,2.4,,
TR,1981,1981-07-29,2,61803,KERATELLA CRASSA,4.8,,
