lakeid,year4,site,rep,taxon_code,description,number_indiv,flag
TR,1983,56,3,CHIRO,Chironomidae,35,
TR,1983,56,3,OLIGO,Oligochaeta ,14,
TR,1983,56,3,HYALE,Hyalella,96,
TR,1983,56,3,GASTR,Gastropoda,5,
TR,1983,56,3,ACARI,Acari,8,
TR,1983,56,3,HARPA,Harpacticidae,1,
TR,1983,56,3,PLANA,Planaria,11,
TR,1983,67,1,CAENI,Caenis,8,
TR,1983,67,1,PARAL,Paraleptophlebia,4,
TR,1983,67,1,STENO,Stenonema,5,
TR,1983,67,1,HELIC,Helicopsyche,1,
TR,1983,67,1,POLYC,Polycentropus,2,
TR,1983,67,1,TRIAE,Triaenodes,1,
TR,1983,67,1,HIRUD,Hirudinea,3,
TR,1983,67,1,OLIGO,Oligochaeta ,3,
TR,1983,67,1,HYALE,Hyalella,74,
TR,1983,67,1,ASELL,Asellus,1,
TR,1983,67,1,GASTR,Gastropoda,3,
TR,1983,67,1,ACARI,Acari,1,
TR,1983,67,1,PLANA,Planaria,1,
TR,1983,67,2,BAETI,Baetidae,1,
TR,1983,67,2,PARAL,Paraleptophlebia,2,
TR,1983,67,2,OECET,Oecetis,2,
TR,1983,67,2,POLYC,Polycentropus,1,
TR,1983,67,2,TRIAE,Triaenodes,2,
TR,1983,67,2,OLIGO,Oligochaeta ,13,
TR,1983,67,2,HYALE,Hyalella,113,
TR,1983,67,2,GASTR,Gastropoda,2,
TR,1983,67,2,OSTRA,Ostracoda,1,
TR,1983,67,2,PLANA,Planaria,4,
TR,1983,67,2,STENO,Stenonema,3,
TR,1983,67,2,CHIRO,Chironomidae,9,
TR,1983,67,2,ACARI,Acari,1,
TR,1983,67,2,CAENI,Caenis,13,
TR,1983,67,3,EURYL,Eurylophella,1,
TR,1983,67,3,PARAL,Paraleptophlebia,10,
TR,1983,67,3,STENO,Stenonema,2,
TR,1983,67,3,OECET,Oecetis,3,
TR,1983,67,3,POLYC,Polycentropus,4,
TR,1983,67,3,DUBIR,Dubiraphia,1,
TR,1983,67,3,OLIGO,Oligochaeta ,1,
TR,1983,67,3,HYALE,Hyalella,80,
TR,1983,67,3,GASTR,Gastropoda,3,
TR,1983,67,3,ACARI,Acari,4,
TR,1983,67,3,OSTRA,Ostracoda,5,
TR,1983,67,3,CAENI,Caenis,17,
TR,1983,67,3,ENALL,Enallagma,1,
TR,1983,67,3,CHIRO,Chironomidae,13,
TR,1983,67,3,ASELL,Asellus,2,
TR,1983,G,3,OECET,Oecetis,1,
TR,1983,G,3,CHIRO,Chironomidae,9,
TR,1983,G,3,OLIGO,Oligochaeta ,2,
TR,1983,G,3,HYALE,Hyalella,15,
TR,1983,G,3,ACARI,Acari,1,
TR,1983,G,3,HARPA,Harpacticidae,1,
TR,1983,G,3,CAENI,Caenis,2,
TR,1984,7,1,CAENI,Caenis,1,
TR,1984,7,1,EURYL,Eurylophella,1,
TR,1984,7,1,LEPTP,Leptophlebiidae,1,
TR,1984,7,1,STENO,Stenonema,16,
TR,1984,7,1,ENALL,Enallagma,6,
TR,1984,7,1,NECTO,Nectopsyche ,1,
TR,1984,7,1,OECET,Oecetis,2,
TR,1984,7,1,POLYC,Polycentropus,2,
TR,1984,7,1,TRIAE,Triaenodes,1,
TR,1984,7,1,PARAP,Paparponyx,2,
TR,1984,7,1,DUBIR,Dubiraphia,1,
TR,1984,7,1,CHIRO,Chironomidae,9,
TR,1984,7,1,HYALE,Hyalella,86,
TR,1984,7,1,GASTR,Gastropoda,2,
TR,1984,7,2,STENO,Stenonema,20,
TR,1984,7,2,ENALL,Enallagma,8,
TR,1984,7,2,NECTO,Nectopsyche ,2,
TR,1984,7,2,OECET,Oecetis,1,
TR,1984,7,2,TRIAE,Triaenodes,1,
TR,1984,7,2,DUBIR,Dubiraphia,1,
TR,1984,7,2,CHIRO,Chironomidae,5,
TR,1984,7,2,HYALE,Hyalella,175,
TR,1984,7,2,GASTR,Gastropoda,7,
TR,1984,7,3,CAENI,Caenis,9,
TR,1984,7,3,EURYL,Eurylophella,1,
TR,1984,7,3,STENO,Stenonema,10,
TR,1984,7,3,BASIA,Basiaeschna,1,
TR,1984,7,3,ENALL,Enallagma,6,
TR,1984,7,3,NECTO,Nectopsyche ,1,
TR,1984,7,3,POLYC,Polycentropus,4,
TR,1984,7,3,TRIAE,Triaenodes,1,
TR,1984,7,3,HYALE,Hyalella,174,
TR,1984,7,3,OECET,Oecetis,2,
TR,1984,7,3,GASTR,Gastropoda,1,
TR,1984,17,2,CAENI,Caenis,1,
TR,1984,17,2,TRIAE,Triaenodes,1,
TR,1984,17,2,HYALE,Hyalella,110,
TR,1984,17,2,CHIRO,Chironomidae,1,
TR,1984,17,3,LEPTP,Leptophlebiidae,1,
TR,1984,17,3,OECET,Oecetis,1,
TR,1984,17,3,CHIRO,Chironomidae,9,
TR,1984,17,3,HYALE,Hyalella,184,
TR,1984,17,3,CAENI,Caenis,2,
TR,1984,17,3,ENALL,Enallagma,1,
TR,1984,17,3,HYALE,Hyalella,136,
TR,1984,17,3,TRIAE,Triaenodes,2,
TR,1984,17,3,EURYL,Eurylophella,1,
TR,1984,31,1,STENO,Stenonema,6,
TR,1984,31,1,POLYC,Polycentropus,2,
TR,1984,31,1,CERAT,Ceratopogonidae,1,
TR,1984,31,1,HIRUD,Hirudinea,1,
TR,1984,31,1,HYALE,Hyalella,64,
TR,1984,31,1,GASTR,Gastropoda,5,
TR,1984,31,1,CAENI,Caenis,8,
TR,1984,31,1,CHIRO,Chironomidae,111,
TR,1984,31,1,ACARI,Acari,7,
TR,1984,31,2,CAENI,Caenis,14,
TR,1984,31,2,EURYL,Eurylophella,1,
TR,1984,31,2,STENO,Stenonema,4,
TR,1984,31,2,POLYC,Polycentropus,2,
TR,1984,31,2,CHIRO,Chironomidae,43,
TR,1984,31,2,HYALE,Hyalella,61,
TR,1984,31,2,OECET,Oecetis,2,
TR,1984,31,3,LEPTP,Leptophlebiidae,1,
TR,1984,31,3,STENO,Stenonema,1,
TR,1984,31,3,ENALL,Enallagma,1,
TR,1984,31,3,POLYC,Polycentropus,3,
TR,1984,31,3,TRIAE,Triaenodes,1,
TR,1984,31,3,CHIRO,Chironomidae,10,
TR,1984,31,3,HYALE,Hyalella,39,
TR,1984,50,1,CAENI,Caenis,2,
TR,1984,50,1,STENO,Stenonema,4,
TR,1984,50,1,ENALL,Enallagma,5,
TR,1984,50,1,OECET,Oecetis,2,
TR,1984,50,1,POLYC,Polycentropus,6,
TR,1984,50,1,TRIAE,Triaenodes,9,
TR,1984,50,1,CHIRO,Chironomidae,7,
TR,1984,50,1,HIRUD,Hirudinea,1,
TR,1984,50,1,HYALE,Hyalella,50,
TR,1984,50,1,GASTR,Gastropoda,1,
TR,1984,50,2,CAENI,Caenis,2,
TR,1984,50,2,EURYL,Eurylophella,2,
TR,1984,50,2,STENO,Stenonema,5,
TR,1984,50,2,OECET,Oecetis,1,
TR,1984,50,2,POLYC,Polycentropus,8,
TR,1984,50,2,CHIRO,Chironomidae,172,
TR,1984,50,2,HYALE,Hyalella,61,
TR,1984,50,2,GASTR,Gastropoda,1,
TR,1984,50,2,ACARI,Acari,2,
TR,1984,50,2,PLANA,Planaria,4,
TR,1984,50,3,CAENI,Caenis,95,
TR,1984,50,3,EURYL,Eurylophella,3,
TR,1984,50,3,LEPTP,Leptophlebiidae,3,
TR,1984,50,3,SERRA,Serratella,3,
TR,1984,50,3,BOYER,Boyeria,1,
TR,1984,50,3,ENALL,Enallagma,5,
TR,1984,50,3,HELIC,Helicopsyche,1,
TR,1984,50,3,OECET,Oecetis,4,
TR,1984,50,3,POLYC,Polycentropus,6,
TR,1984,50,3,DUBIR,Dubiraphia,2,
TR,1984,50,3,CHIRO,Chironomidae,24,
TR,1984,50,3,HYALE,Hyalella,138,
TR,1984,50,3,STENO,Stenonema,2,
TR,1984,50,3,NECTO,Nectopsyche ,13,
TR,1984,50,3,TRIAE,Triaenodes,6,
TR,1984,56,1,EURYL,Eurylophella,1,
TR,1984,56,1,LEPTP,Leptophlebiidae,1,
TR,1984,56,1,PARAL,Paraleptophlebia,8,
TR,1984,56,1,ENALL,Enallagma,4,
TR,1984,56,1,NECTO,Nectopsyche ,10,
TR,1984,56,1,OXYTH,Oxyethira,3,
TR,1984,56,1,POLYC,Polycentropus,8,
TR,1984,56,1,TRIAE,Triaenodes,3,
TR,1984,56,1,CERAT,Ceratopogonidae,1,
TR,1984,56,1,CHIRO,Chironomidae,39,
TR,1984,56,1,HYALE,Hyalella,149,
TR,1984,56,1,CAENI,Caenis,64,
TR,1984,56,1,STENO,Stenonema,5,
TR,1984,56,1,OECET,Oecetis,9,
TR,1984,56,1,DUBIR,Dubiraphia,5,
TR,1984,56,2,EURYL,Eurylophella,3,
TR,1984,56,2,LEPTP,Leptophlebiidae,2,
TR,1984,56,2,STENO,Stenonema,2,
TR,1984,56,2,CO_LI,Corduliidae_Libellulidae,1,
TR,1984,56,2,ENALL,Enallagma,2,
TR,1984,56,2,HELIC,Helicopsyche,1,
TR,1984,56,2,NECTO,Nectopsyche ,7,
TR,1984,56,2,OECET,Oecetis,5,
TR,1984,56,2,POLYC,Polycentropus,8,
TR,1984,56,2,TRIAE,Triaenodes,6,
TR,1984,56,2,DUBIR,Dubiraphia,7,
TR,1984,56,2,CHIRO,Chironomidae,58,
TR,1984,56,2,HYALE,Hyalella,182,
TR,1984,56,2,CAENI,Caenis,95,
TR,1984,56,2,PARAL,Paraleptophlebia,4,
TR,1984,67,1,CAENI,Caenis,8,
TR,1984,67,1,PARAL,Paraleptophlebia,4,
TR,1984,67,1,STENO,Stenonema,11,
TR,1984,67,1,ENALL,Enallagma,1,
TR,1984,67,1,OECET,Oecetis,1,
TR,1984,67,1,POLYC,Polycentropus,1,
TR,1984,67,1,TRIAE,Triaenodes,1,
TR,1984,67,1,DUBIR,Dubiraphia,2,
TR,1984,67,1,CHIRO,Chironomidae,10,
TR,1984,67,1,HYALE,Hyalella,89,
TR,1984,67,1,GASTR,Gastropoda,7,
TR,1984,67,2,CAENI,Caenis,25,
TR,1984,67,2,EURYL,Eurylophella,1,
TR,1984,67,2,STENO,Stenonema,15,
TR,1984,67,2,ENALL,Enallagma,4,
TR,1984,67,2,OECET,Oecetis,1,
TR,1984,67,2,POLYC,Polycentropus,2,
TR,1984,67,2,TRIAE,Triaenodes,3,
TR,1984,67,2,DUBIR,Dubiraphia,3,
TR,1984,67,2,CHIRO,Chironomidae,10,
TR,1984,67,2,HYALE,Hyalella,99,
TR,1984,67,2,ASELL,Asellus,5,
TR,1984,67,2,GASTR,Gastropoda,16,
TR,1984,67,3,CAENI,Caenis,16,
TR,1984,67,3,EURYL,Eurylophella,1,
TR,1984,67,3,PARAL,Paraleptophlebia,2,
TR,1984,67,3,ENALL,Enallagma,1,
TR,1984,67,3,OECET,Oecetis,2,
TR,1984,67,3,OXYTH,Oxyethira,1,
TR,1984,67,3,TRIAE,Triaenodes,3,
TR,1984,67,3,DUBIR,Dubiraphia,2,
TR,1984,67,3,CHIRO,Chironomidae,7,
TR,1984,67,3,CRANG,Crangonyx,1,
TR,1984,67,3,GAMMA,Gammerus,1,
TR,1984,67,3,ASELL,Asellus,3,
TR,1984,67,3,GASTR,Gastropoda,7,
TR,1984,67,3,STENO,Stenonema,10,
TR,1984,67,3,POLYC,Polycentropus,1,
TR,1984,67,3,HIRUD,Hirudinea,2,
TR,1984,67,3,HYALE,Hyalella,126,
TR,1984,G,1,CAENI,Caenis,6,
TR,1984,G,1,HYALE,Hyalella,31,
TR,1984,G,1,POLYC,Polycentropus,4,
TR,1984,G,2,CAENI,Caenis,20,
TR,1984,G,2,TRIAE,Triaenodes,1,
TR,1984,G,2,HYALE,Hyalella,30,
TR,1984,G,3,CAENI,Caenis,5,
TR,1984,G,3,OECET,Oecetis,1,
TR,1984,G,3,OLIGO,Oligochaeta ,2,
TR,1984,G,3,HYALE,Hyalella,38,
TR,1984,G,3,ACARI,Acari,2,
TR,1984,G,3,CHIRO,Chironomidae,40,
TR,1984,G,3,PLANA,Planaria,2,
TR,1985,17,1,CHIRO,Chironomidae,2,
TR,1985,17,1,OLIGO,Oligochaeta ,2,
TR,1985,17,1,CLADO,Cladocera,24,
TR,1985,17,1,HYALE,Hyalella,65,
TR,1985,17,2,LEPTO,Leptoceridae,1,
TR,1985,17,2,HYALE,Hyalella,31,
TR,1985,17,2,CLADO,Cladocera,43,
TR,1985,17,3,CAENI,Caenis,2,
TR,1985,17,3,EPHED,Ephemerellidae,2,
TR,1985,17,3,LEPTO,Leptoceridae,1,
TR,1985,17,3,CHIRO,Chironomidae,28,
TR,1985,17,3,OLIGO,Oligochaeta ,19,
TR,1985,17,3,HYALE,Hyalella,47,
TR,1985,17,3,CLADO,Cladocera,147,
TR,1985,17,3,HYDRA,Hydra,5,
TR,1985,31,1,CAENI,Caenis,13,
TR,1985,31,1,PARAL,Paraleptophlebia,1,
TR,1985,31,1,STENO,Stenonema,1,
TR,1985,31,1,ENALL,Enallagma,1,
TR,1985,31,1,OECET,Oecetis,1,
TR,1985,31,1,POLYC,Polycentropus,12,
TR,1985,31,1,TRIAE,Triaenodes,5,
TR,1985,31,1,CHIRO,Chironomidae,132,
TR,1985,31,1,OLIGO,Oligochaeta ,3,
TR,1985,31,1,HYALE,Hyalella,50,
TR,1985,31,1,GASTR,Gastropoda,1,
TR,1985,31,1,ACARI,Acari,2,
TR,1985,31,1,PLANA,Planaria,1,
TR,1985,31,2,CAENI,Caenis,4,
TR,1985,31,2,STENO,Stenonema,2,
TR,1985,31,2,OECET,Oecetis,1,
TR,1985,31,2,POLYC,Polycentropus,2,
TR,1985,31,2,CHIRO,Chironomidae,92,
TR,1985,31,2,OLIGO,Oligochaeta ,2,
TR,1985,31,2,HYALE,Hyalella,50,
TR,1985,31,2,ASELL,Asellus,2,
TR,1985,31,2,ACARI,Acari,4,
TR,1985,31,2,GASTR,Gastropoda,3,
TR,1985,31,3,CAENI,Caenis,16,
TR,1985,31,3,STENO,Stenonema,4,
TR,1985,31,3,LEPTO,Leptoceridae,4,
TR,1985,31,3,OXYTH,Oxyethira,1,
TR,1985,31,3,TRIAE,Triaenodes,7,
TR,1985,31,3,CHIRO,Chironomidae,181,
TR,1985,31,3,OLIGO,Oligochaeta ,10,
TR,1985,31,3,GASTR,Gastropoda,1,
TR,1985,31,3,HELIS,Helisoma,8,
TR,1985,31,3,PARAL,Paraleptophlebia,1,
TR,1985,31,3,POLYC,Polycentropus,8,
TR,1985,31,3,HYALE,Hyalella,56,
TR,1985,50,1,EURYL,Eurylophella,1,
TR,1985,50,1,PARAL,Paraleptophlebia,9,
TR,1985,50,1,STENO,Stenonema,2,
TR,1985,50,1,ENALL,Enallagma,6,
TR,1985,50,1,EPITH,Epitheca,1,
TR,1985,50,1,BELAS,Belastoma,1,
TR,1985,50,1,LEPTO,Leptoceridae,5,
TR,1985,50,1,MYSTA,Mystacides,1,
TR,1985,50,1,OXYTH,Oxyethira,3,
TR,1985,50,1,POLYC,Polycentropus,4,
TR,1985,50,1,DUBIR,Dubiraphia,5,
TR,1985,50,1,OLIGO,Oligochaeta ,17,
TR,1985,50,1,HYALE,Hyalella,273,
TR,1985,50,1,GASTR,Gastropoda,5,
TR,1985,50,1,ACARI,Acari,7,
TR,1985,50,1,OSTRA,Ostracoda,1,
TR,1985,50,1,PLANA,Planaria,15,
TR,1985,50,1,CHIRO,Chironomidae,35,
TR,1985,50,1,CAENI,Caenis,7,
TR,1985,50,1,BOYER,Boyeria,1,
TR,1985,50,1,LEPID,Lepidostoma,1,
TR,1985,50,1,NECTO,Nectopsyche ,2,
TR,1985,50,2,CAENI,Caenis,22,
TR,1985,50,2,PARAL,Paraleptophlebia,21,
TR,1985,50,2,STENO,Stenonema,2,
TR,1985,50,2,BASIA,Basiaeschna,1,
TR,1985,50,2,ENALL,Enallagma,3,
TR,1985,50,2,HELIC,Helicopsyche,4,
TR,1985,50,2,MYSTA,Mystacides,1,
TR,1985,50,2,NECTO,Nectopsyche ,7,
TR,1985,50,2,OECET,Oecetis,3,
TR,1985,50,2,POLYC,Polycentropus,12,
TR,1985,50,2,TRIAE,Triaenodes,1,
TR,1985,50,2,DUBIR,Dubiraphia,7,
TR,1985,50,2,CHIRO,Chironomidae,41,
TR,1985,50,2,HIRUD,Hirudinea,1,
TR,1985,50,2,OLIGO,Oligochaeta ,6,
TR,1985,50,2,HYALE,Hyalella,275,
TR,1985,50,2,PELEC,Pelecypoda,1,
TR,1985,50,2,GASTR,Gastropoda,9,
TR,1985,50,2,ACARI,Acari,16,
TR,1985,50,2,PLANA,Planaria,21,
TR,1985,50,3,CAENI,Caenis,33,
TR,1985,50,3,LEPTP,Leptophlebiidae,10,
TR,1985,50,3,PARAL,Paraleptophlebia,6,
TR,1985,50,3,STENO,Stenonema,1,
TR,1985,50,3,BASIA,Basiaeschna,1,
TR,1985,50,3,ENALL,Enallagma,1,
TR,1985,50,3,HELIC,Helicopsyche,2,
TR,1985,50,3,NECTO,Nectopsyche ,11,
TR,1985,50,3,OECET,Oecetis,1,
TR,1985,50,3,POLYC,Polycentropus,8,
TR,1985,50,3,TRIAE,Triaenodes,2,
TR,1985,50,3,CHIRO,Chironomidae,36,
TR,1985,50,3,HIRUD,Hirudinea,1,
TR,1985,50,3,HYALE,Hyalella,361,
TR,1985,50,3,ACARI,Acari,21,
TR,1985,50,3,OXYTH,Oxyethira,1,
TR,1985,50,3,DUBIR,Dubiraphia,8,
TR,1985,50,3,GASTR,Gastropoda,3,
TR,1985,56,1,PARAL,Paraleptophlebia,3,
TR,1985,56,1,STENO,Stenonema,4,
TR,1985,56,1,POLYC,Polycentropus,10,
TR,1985,56,1,TRIAE,Triaenodes,1,
TR,1985,56,1,CHIRO,Chironomidae,118,
TR,1985,56,1,OLIGO,Oligochaeta ,8,
TR,1985,56,1,HYALE,Hyalella,13,
TR,1985,56,1,GASTR,Gastropoda,1,
TR,1985,56,1,ACARI,Acari,1,
TR,1985,56,1,PLANA,Planaria,3,
TR,1985,56,1,ENALL,Enallagma,1,
TR,1985,56,1,CERAT,Ceratopogonidae,2,
TR,1985,56,1,ASELL,Asellus,32,
TR,1985,56,2,STENO,Stenonema,6,
TR,1985,56,2,ENALL,Enallagma,1,
TR,1985,56,2,POLYC,Polycentropus,7,
TR,1985,56,2,TRIAE,Triaenodes,2,
TR,1985,56,2,CHIRO,Chironomidae,113,
TR,1985,56,2,HYALE,Hyalella,67,
TR,1985,56,2,ASELL,Asellus,44,
TR,1985,56,2,ACARI,Acari,1,
TR,1985,56,2,CAENI,Caenis,3,
TR,1985,56,2,OECET,Oecetis,2,
TR,1985,56,2,OLIGO,Oligochaeta ,13,
TR,1985,56,3,CAENI,Caenis,4,
TR,1985,56,3,PARAL,Paraleptophlebia,4,
TR,1985,56,3,STENO,Stenonema,4,
TR,1985,56,3,ENALL,Enallagma,1,
TR,1985,56,3,OECET,Oecetis,5,
TR,1985,56,3,OXYTH,Oxyethira,2,
TR,1985,56,3,POLYC,Polycentropus,1,
TR,1985,56,3,TRIAE,Triaenodes,2,
TR,1985,56,3,CHIRO,Chironomidae,28,
TR,1985,56,3,OLIGO,Oligochaeta ,1,
TR,1985,56,3,HYALE,Hyalella,29,
TR,1985,56,3,ASELL,Asellus,53,
TR,1985,56,3,GASTR,Gastropoda,8,
TR,1985,56,3,ACARI,Acari,4,
TR,1985,G,1,CAENI,Caenis,1,
TR,1985,G,1,OECET,Oecetis,3,
TR,1985,G,1,POLYC,Polycentropus,1,
TR,1985,G,1,TRIAE,Triaenodes,1,
TR,1985,G,1,CHIRO,Chironomidae,25,
TR,1985,G,1,HIRUD,Hirudinea,1,
TR,1985,G,1,OLIGO,Oligochaeta ,2,
TR,1985,G,1,HYALE,Hyalella,16,
TR,1985,G,1,AMNIC,Amnicola,2,
TR,1985,G,1,ACARI,Acari,2,
TR,1985,G,2,CAENI,Caenis,6,
TR,1985,G,2,STENO,Stenonema,1,
TR,1985,G,2,DERON,Deronectes,1,
TR,1985,G,2,CHIRO,Chironomidae,24,
TR,1985,G,2,OLIGO,Oligochaeta ,27,
TR,1985,G,2,HYALE,Hyalella,23,
TR,1985,G,2,ORCON,Orconectes,1,
TR,1985,G,3,CAENI,Caenis,1,
TR,1985,G,3,CHIRO,Chironomidae,21,
TR,1985,G,3,HYALE,Hyalella,11,
TR,1985,G,3,ACARI,Acari,1,
TR,1985,G,3,OLIGO,Oligochaeta ,8,
TR,1986,7,1,POLYD,Polycentropodidae,1,
TR,1986,7,1,CHIRO,Chironomidae,16,
TR,1986,7,1,OLIGO,Oligochaeta ,3,
TR,1986,7,1,ACARI,Acari,1,
TR,1986,7,1,CLADO,Cladocera,5,
TR,1986,7,1,HEPTA,Heptageniidae,11,
TR,1986,7,1,HYALE,Hyalella,152,
TR,1986,7,1,HYDRA,Hydra,1,
TR,1986,17,1,CHIRO,Chironomidae,14,
TR,1986,17,1,OLIGO,Oligochaeta ,1,
TR,1986,17,1,HYALE,Hyalella,85,
TR,1986,17,1,CLADO,Cladocera,74,
TR,1986,17,1,ACARI,Acari,1,
TR,1986,31,1,CAENI,Caenis,3,
TR,1986,31,1,LEPTO,Leptoceridae,1,
TR,1986,31,1,POLYD,Polycentropodidae,4,
TR,1986,31,1,CHIRO,Chironomidae,11,
TR,1986,31,1,CLADO,Cladocera,3,
TR,1986,31,1,HEPTA,Heptageniidae,2,
TR,1986,31,1,HYALE,Hyalella,104,
TR,1986,31,2,STENO,Stenonema,2,
TR,1986,31,2,CHIMA,Chimarra,7,
TR,1986,31,2,GAMMA,Gammerus,2,
TR,1986,31,2,HYALE,Hyalella,70,
TR,1986,31,2,CHIRO,Chironomidae,25,
TR,1986,31,3,STENO,Stenonema,1,
TR,1986,31,3,CHIRO,Chironomidae,25,
TR,1986,31,3,HYALE,Hyalella,29,
TR,1986,31,3,CHIMA,Chimarra,11,
TR,1986,50,2,CAENI,Caenis,3,
TR,1986,50,2,BAETI,Baetidae,1,
TR,1986,50,2,DRNEL,Drunella,1,
TR,1986,50,2,STENO,Stenonema,2,
TR,1986,50,2,ENALL,Enallagma,1,
TR,1986,50,2,HYDRO,Hydroptilidae,1,
TR,1986,50,2,LEPTO,Leptoceridae,6,
TR,1986,50,2,POLYD,Polycentropodidae,2,
TR,1986,50,2,CHIRO,Chironomidae,24,
TR,1986,50,2,OLIGO,Oligochaeta ,6,
TR,1986,50,2,HYALE,Hyalella,50,
TR,1986,50,2,ASELD,Asellidae,2,
TR,1986,50,2,CLADO,Cladocera,18,
TR,1986,50,2,PLANA,Planaria,2,
TR,1986,56,2,CAENI,Caenis,6,
TR,1986,56,2,LEPTP,Leptophlebiidae,3,
TR,1986,56,2,AESHN,Aeshnidae,1,
TR,1986,56,2,ENALL,Enallagma,3,
TR,1986,56,2,HYDRO,Hydroptilidae,2,
TR,1986,56,2,LEPTO,Leptoceridae,6,
TR,1986,56,2,POLYD,Polycentropodidae,6,
TR,1986,56,2,STENE,Stenelmis,49,
TR,1986,56,2,CHIRO,Chironomidae,22,
TR,1986,56,2,OLIGO,Oligochaeta ,1,
TR,1986,56,2,HYALE,Hyalella,415,
TR,1986,56,2,ACARI,Acari,1,
TR,1986,56,2,PLANA,Planaria,3,
TR,1986,56,3,CAENI,Caenis,3,
TR,1986,56,3,HEPTA,Heptageniidae,1,
TR,1986,56,3,LEPTP,Leptophlebiidae,3,
TR,1986,56,3,AESHN,Aeshnidae,1,
TR,1986,56,3,ENALL,Enallagma,4,
TR,1986,56,3,LEPTO,Leptoceridae,3,
TR,1986,56,3,CHIRO,Chironomidae,17,
TR,1986,56,3,HYALE,Hyalella,371,
TR,1986,56,3,PLANA,Planaria,22,
TR,1986,56,3,STENE,Stenelmis,21,
TR,1986,67,1,STENO,Stenonema,13,
TR,1986,67,1,OECET,Oecetis,17,
TR,1986,67,1,DUBIR,Dubiraphia,3,
TR,1986,67,1,CHIRO,Chironomidae,24,
TR,1986,67,1,OLIGO,Oligochaeta ,1,
TR,1986,67,1,ASELL,Asellus,2,
TR,1986,67,1,EURYL,Eurylophella,53,
TR,1986,67,1,STENE,Stenelmis,2,
TR,1986,67,1,HYALE,Hyalella,105,
TR,1986,67,3,CAENI,Caenis,66,
TR,1986,67,3,EPHED,Ephemerellidae,2,
TR,1986,67,3,LEPTP,Leptophlebiidae,7,
TR,1986,67,3,AESHN,Aeshnidae,3,
TR,1986,67,3,LEPTO,Leptoceridae,2,
TR,1986,67,3,DUBIR,Dubiraphia,3,
TR,1986,67,3,STENE,Stenelmis,8,
TR,1986,67,3,OLIGO,Oligochaeta ,1,
TR,1986,67,3,HYALE,Hyalella,185,
TR,1986,67,3,HELIS,Helisoma,1,
TR,1986,67,3,CLADO,Cladocera,2,
TR,1986,67,3,COPEP,Copepoda,1,
TR,1986,67,3,HEPTA,Heptageniidae,10,
TR,1986,67,3,POLYD,Polycentropodidae,5,
TR,1986,67,3,CHIRO,Chironomidae,22,
TR,1986,67,3,ACARI,Acari,1,
TR,1986,G,1,CHIMA,Chimarra,1,
TR,1986,G,1,HYALE,Hyalella,6,
TR,1987,7,1,HEPTA,Heptageniidae,19,
TR,1987,7,1,ENALL,Enallagma,3,
TR,1987,7,1,CHIRO,Chironomidae,9,
TR,1987,7,1,OLIGO,Oligochaeta ,2,
TR,1987,7,1,HYALE,Hyalella,128,
TR,1987,7,1,CLADO,Cladocera,6,
TR,1987,7,1,HYDRA,Hydra,4,
TR,1987,7,2,EPHED,Ephemerellidae,1,
TR,1987,7,2,HEPTA,Heptageniidae,12,
TR,1987,7,2,ENALL,Enallagma,1,
TR,1987,7,2,POLYD,Polycentropodidae,2,
TR,1987,7,2,CHIRO,Chironomidae,4,
TR,1987,7,2,OLIGO,Oligochaeta ,1,
TR,1987,7,2,HYALE,Hyalella,235,
TR,1987,7,2,CLADO,Cladocera,97,
TR,1987,7,2,HYDRA,Hydra,3,
TR,1987,7,2,OSTRA,Ostracoda,1,
TR,1987,7,3,HEPTA,Heptageniidae,19,
TR,1987,7,3,ENALL,Enallagma,3,
TR,1987,7,3,CHIRO,Chironomidae,13,
TR,1987,7,3,OLIGO,Oligochaeta ,8,
TR,1987,7,3,HYALE,Hyalella,230,
TR,1987,7,3,ACARI,Acari,1,
TR,1987,7,3,CLADO,Cladocera,47,
TR,1987,7,3,HYDRA,Hydra,4,
TR,1987,17,1,STENO,Stenonema,14,
TR,1987,17,1,CHIRO,Chironomidae,3,
TR,1987,17,1,HYALE,Hyalella,53,
TR,1987,17,1,CLADO,Cladocera,1121,
TR,1987,17,1,COPEP,Copepoda,25,
TR,1987,17,1,OSTRA,Ostracoda,44,
TR,1987,17,2,EPHED,Ephemerellidae,1,
TR,1987,17,2,HEPTA,Heptageniidae,7,
TR,1987,17,2,CHIRO,Chironomidae,2,
TR,1987,17,2,OLIGO,Oligochaeta ,2,
TR,1987,17,2,HYALE,Hyalella,18,
TR,1987,17,2,CLADO,Cladocera,1042,
TR,1987,17,2,OSTRA,Ostracoda,31,
TR,1987,17,3,STENO,Stenonema,14,
TR,1987,17,3,CHIRO,Chironomidae,2,
TR,1987,17,3,HYALE,Hyalella,40,
TR,1987,17,3,COPEP,Copepoda,3,
TR,1987,17,3,OSTRA,Ostracoda,29,
TR,1987,17,3,CLADO,Cladocera,517,
TR,1987,31,1,HEPTA,Heptageniidae,5,
TR,1987,31,1,CHIRO,Chironomidae,44,
TR,1987,31,1,HYALE,Hyalella,8,
TR,1987,31,1,ACARI,Acari,1,
TR,1987,31,1,POLYD,Polycentropodidae,1,
TR,1987,31,1,CLADO,Cladocera,6,
TR,1987,31,2,CAENI,Caenis,1,
TR,1987,31,2,EPHED,Ephemerellidae,1,
