lakeid,year4,sampledate,taxon,species_code,density,avg_length,comments
MO,1988,1988-05-11,LEPTODIAPTOMUS SICILOIDES,30404,54227,1.1,
MO,1988,1988-05-11,MESOCYCLOPS EDAX,20601,21691,1.16,
MO,1988,1988-05-11,SKISTODIAPTOMUS OREGONENSIS,30801,14454,1.11,
MO,1988,1988-05-25,CALANOIDA COPEPODITES,30000,62180,0.633,
MO,1988,1988-05-25,CHYDORUS SPHAERICUS,51005,4770,0.31,
MO,1988,1988-05-25,COPEPOD NAUPLII,10000,875390,,
MO,1988,1988-05-25,CYCLOPOIDA COPEPODITES,20000,14331,0.579,
MO,1988,1988-05-25,DAPHNIA MENDOTAE JUVENILE,51103,11660,0.932,
MO,1988,1988-05-25,DAPHNIA PULICARIA,51130,52618,1.44,
MO,1988,1988-05-25,DAPHNIA PULICARIA JUVENILE,51130,282236,0.995,
MO,1988,1988-05-25,DIACYCLOPS THOMASI,20302,205682,0.852,
MO,1988,1988-05-25,LEPTODIAPTOMUS SICILOIDES,30404,47827,1.12,
MO,1988,1988-05-25,MESOCYCLOPS EDAX,20601,9561,1.27,
MO,1988,1988-05-25,SKISTODIAPTOMUS OREGONENSIS,30801,4770,1.37,
MO,1988,1988-06-06,AGLAODIAPTOMUS CLAVIPES,30901,9660,1.4,
MO,1988,1988-06-06,CALANOIDA COPEPODITES,30000,300090,0.59,
MO,1988,1988-06-06,CHYDORUS SPHAERICUS,51005,43554,0.46,
MO,1988,1988-06-06,COPEPOD NAUPLII,10000,1423002,,
MO,1988,1988-06-06,CYCLOPOIDA COPEPODITES,20000,33873,0.497,
MO,1988,1988-06-06,DAPHNIA PULICARIA,51130,116151,1.47,
MO,1988,1988-06-06,DAPHNIA PULICARIA JUVENILE,51130,169386,1.08,
MO,1988,1988-06-06,DIACYCLOPS THOMASI,20302,24192,1.02,
MO,1988,1988-06-06,LEPTODIAPTOMUS SICILOIDES,30404,38703,1.1,
MO,1988,1988-06-06,MESOCYCLOPS EDAX,20601,14511,1.43,
MO,1988,1988-06-06,SKISTODIAPTOMUS OREGONENSIS,30801,14511,1.22,
MO,1988,1988-06-20,AGLAODIAPTOMUS CLAVIPES,30901,8162,1.65,
MO,1988,1988-06-20,CALANOIDA COPEPODITES,30000,126691,0.725,
MO,1988,1988-06-20,CHYDORUS SPHAERICUS,51005,8162,0.282,
MO,1988,1988-06-20,COPEPOD NAUPLII,10000,711090,,
MO,1988,1988-06-20,CYCLOPOIDA COPEPODITES,20000,57198,0.521,
MO,1988,1988-06-20,DAPHNIA PULICARIA,51130,24507,1.46,
MO,1988,1988-06-20,DAPHNIA PULICARIA JUVENILE,51130,40852,0.962,
MO,1988,1988-06-20,DAPHNIA RETROCURVA JUVENILE,51107,4070,0.745,
MO,1988,1988-06-20,DIACYCLOPS THOMASI,20302,4070,1.24,
MO,1988,1988-06-20,DIAPHANOSOMA BIRGEI JUVENILE,51202,4070,0.497,
MO,1988,1988-06-20,LEPTODIAPTOMUS SICILOIDES,30404,102163,0.985,
MO,1988,1988-06-20,MESOCYCLOPS EDAX,20601,28599,1.15,
MO,1988,1988-06-20,SKISTODIAPTOMUS OREGONENSIS,30801,4070,0.932,
MO,1988,1988-07-05,CALANOIDA COPEPODITES,30000,105760,0.793,
MO,1988,1988-07-05,COPEPOD NAUPLII,10000,211519,,
MO,1988,1988-07-05,CYCLOPOIDA COPEPODITES,20000,4387,0.683,
MO,1988,1988-07-05,DAPHNIA PULICARIA,51130,4387,1.37,
MO,1988,1988-07-05,DAPHNIA PULICARIA JUVENILE,51130,22017,0.712,
MO,1988,1988-07-05,DIACYCLOPS THOMASI,20302,8795,0.932,
MO,1988,1988-07-05,LEPTODIAPTOMUS SICILOIDES,30404,48462,1.016,
MO,1988,1988-07-05,MESOCYCLOPS EDAX,20601,44055,1.08,
MO,1988,1988-07-05,SKISTODIAPTOMUS OREGONENSIS,30801,8795,1.09,
MO,1988,1988-07-19,CALANOIDA COPEPODITES,30000,25292,0.762,
MO,1988,1988-07-19,CHYDORUS SPHAERICUS,51005,7229,0.248,
MO,1988,1988-07-19,COPEPOD NAUPLII,10000,278417,,
MO,1988,1988-07-19,CYCLOPOIDA COPEPODITES,20000,21688,0.571,
MO,1988,1988-07-19,DAPHNIA PULICARIA,51130,3605,1.55,
MO,1988,1988-07-19,DAPHNIA PULICARIA JUVENILE,51130,3605,0.807,
MO,1988,1988-07-19,DAPHNIA RETROCURVA JUVENILE,51107,3605,0.683,
MO,1988,1988-07-19,DIAPHANOSOMA BIRGEI JUVENILE,51202,3605,0.435,
MO,1988,1988-07-19,LEPTODIAPTOMUS SICILOIDES,30404,36146,0.98,
MO,1988,1988-07-19,MESOCYCLOPS EDAX,20601,25292,1.37,
MO,1988,1988-08-01,CALANOIDA COPEPODITES,30000,33747,0.549,
MO,1988,1988-08-01,CHYDORUS SPHAERICUS,51005,9639,0.186,
MO,1988,1988-08-01,COPEPOD NAUPLII,10000,67494,,
MO,1988,1988-08-01,CYCLOPOIDA COPEPODITES,20000,9639,0.59,
MO,1988,1988-08-01,DAPHNIA MENDOTAE,51103,4809,1.55,
MO,1988,1988-08-01,DAPHNIA MENDOTAE JUVENILE,51103,4809,0.807,
MO,1988,1988-08-01,DIACYCLOPS THOMASI,20302,4809,0.807,
MO,1988,1988-08-01,DIAPHANOSOMA BIRGEI,51202,4809,0.932,
MO,1988,1988-08-01,DIAPHANOSOMA BIRGEI JUVENILE,51202,9639,0.404,
MO,1988,1988-08-01,LEPTODIAPTOMUS SICILOIDES,30404,4809,0.994,
MO,1988,1988-08-01,MESOCYCLOPS EDAX,20601,14448,1.32,
MO,1988,1988-08-16,CALANOIDA COPEPODITES,30000,30849,0.621,
MO,1988,1988-08-16,CHYDORUS SPHAERICUS,51005,26439,0.195,
MO,1988,1988-08-16,COPEPOD NAUPLII,10000,207123,,
MO,1988,1988-08-16,CYCLOPOIDA COPEPODITES,20000,4389,0.745,
MO,1988,1988-08-16,DAPHNIA MENDOTAE,51103,4389,1.55,
MO,1988,1988-08-16,DAPHNIA MENDOTAE JUVENILE,51103,13209,0.912,
MO,1988,1988-08-16,DIAPHANOSOMA BIRGEI,51202,8799,0.994,
MO,1988,1988-08-16,DIAPHANOSOMA BIRGEI JUVENILE,51202,101346,0.663,
MO,1988,1988-08-16,LEPTODIAPTOMUS SICILOIDES,30404,8799,1.06,
MO,1988,1988-08-16,MESOCYCLOPS EDAX,20601,8799,1.09,
MO,1988,1988-08-16,SKISTODIAPTOMUS OREGONENSIS,30801,8799,1.06,
MO,1988,1988-08-30,CALANOIDA COPEPODITES,30000,23252,0.669,
MO,1988,1988-08-30,CHYDORUS SPHAERICUS,51005,37199,0.23,
MO,1988,1988-08-30,COPEPOD NAUPLII,10000,190723,,
MO,1988,1988-08-30,CYCLOPOIDA COPEPODITES,20000,18589,0.542,
MO,1988,1988-08-30,DIACYCLOPS THOMASI,20302,9284,0.838,
MO,1988,1988-08-30,DIAPHANOSOMA BIRGEI,51202,32557,0.994,
MO,1988,1988-08-30,DIAPHANOSOMA BIRGEI JUVENILE,51202,9284,0.462,
MO,1988,1988-08-30,LEPTODIAPTOMUS SICILOIDES,30404,32557,0.994,
MO,1988,1988-08-30,MESOCYCLOPS EDAX,20601,4642,0.869,
MO,1988,1988-08-30,SKISTODIAPTOMUS OREGONENSIS,30801,27894,1.072,
MO,1988,1988-09-11,CALANOIDA COPEPODITES,30000,23247,0.595,
MO,1988,1988-09-11,CHYDORUS SPHAERICUS,51005,111636,0.235,
MO,1988,1988-09-11,COPEPOD NAUPLII,10000,204666,,
MO,1988,1988-09-11,CYCLOPOIDA COPEPODITES,20000,13944,0.537,
MO,1988,1988-09-11,DAPHNIA JUVENILE,51100,18606,0.459,
MO,1988,1988-09-11,DAPHNIA MENDOTAE,51103,4641,1.86,
MO,1988,1988-09-11,DAPHNIA MENDOTAE JUVENILE,51103,9303,0.745,
MO,1988,1988-09-11,DIACYCLOPS THOMASI,20302,9303,0.838,
MO,1988,1988-09-11,DIAPHANOSOMA BIRGEI,51202,4641,0.994,
MO,1988,1988-09-11,DIAPHANOSOMA BIRGEI JUVENILE,51202,23247,0.51,
MO,1988,1988-09-11,EUBOSMINA COREGONI,51501,9303,0.403,
MO,1988,1988-09-11,LEPTODIAPTOMUS SICILOIDES,30404,23247,1.11,
MO,1988,1988-09-11,MESOCYCLOPS EDAX,20601,23247,0.962,
MO,1988,1988-09-11,SKISTODIAPTOMUS OREGONENSIS,30801,4641,1.24,
MO,1988,1988-09-26,AGLAODIAPTOMUS CLAVIPES,30901,14005,2.13,
MO,1988,1988-09-26,CALANOIDA COPEPODITES,30000,32690,0.81,
MO,1988,1988-09-26,CHYDORUS SPHAERICUS,51005,107411,0.248,
MO,1988,1988-09-26,COPEPOD NAUPLII,10000,200836,,
MO,1988,1988-09-26,CYCLOPOIDA COPEPODITES,20000,9324,0.435,
MO,1988,1988-09-26,DAPHNIA MENDOTAE,51103,9324,2.08,
MO,1988,1988-09-26,DAPHNIA MENDOTAE JUVENILE,51103,4662,0.683,
MO,1988,1988-09-26,DIACYCLOPS THOMASI,20302,23347,1.09,
MO,1988,1988-09-26,DIAPHANOSOMA BIRGEI,51202,4662,1.12,
MO,1988,1988-09-26,DIAPHANOSOMA BIRGEI JUVENILE,51202,9324,0.652,
MO,1988,1988-09-26,EUBOSMINA COREGONI,51501,9324,0.373,
MO,1988,1988-09-26,LEPTODIAPTOMUS SICILOIDES,30404,14005,1.06,
MO,1988,1988-09-26,MESOCYCLOPS EDAX,20601,32690,0.96,
MO,1988,1988-09-26,SKISTODIAPTOMUS OREGONENSIS,30801,23347,1.06,
MO,1988,1988-10-12,ACANTHOCYCLOPS VERNALIS,20101,4181,1.37,
MO,1988,1988-10-12,AGLAODIAPTOMUS CLAVIPES,30901,4181,1.99,
MO,1988,1988-10-12,CALANOIDA COPEPODITES,30000,16723,0.713,
MO,1988,1988-10-12,CHYDORUS SPHAERICUS,51005,62712,0.248,
MO,1988,1988-10-12,COPEPOD NAUPLII,10000,167232,,
MO,1988,1988-10-12,CYCLOPOIDA COPEPODITES,20000,12542,0.471,
MO,1988,1988-10-12,DAPHNIA MENDOTAE JUVENILE,51103,16723,0.745,
MO,1988,1988-10-12,DIACYCLOPS THOMASI,20302,12542,0.889,
MO,1988,1988-10-12,DIAPHANOSOMA BIRGEI,51202,4181,1.24,
MO,1988,1988-10-12,EUBOSMINA COREGONI,51501,137966,0.426,
MO,1988,1988-10-12,LEPTODIAPTOMUS SICILOIDES,30404,45989,1.1,
MO,1988,1988-10-12,MESOCYCLOPS EDAX,20601,20904,1.15,
MO,1988,1988-10-12,SKISTODIAPTOMUS OREGONENSIS,30801,8362,1.09,
MO,1988,1988-10-26,AGLAODIAPTOMUS CLAVIPES,30901,3418,1.86,
MO,1988,1988-10-26,CALANOIDA COPEPODITES,30000,20551,0.651,
MO,1988,1988-10-26,CHYDORUS SPHAERICUS,51005,20551,0.195,
MO,1988,1988-10-26,COPEPOD NAUPLII,10000,260501,,
MO,1988,1988-10-26,CYCLOPOIDA COPEPODITES,20000,3418,0.621,
MO,1988,1988-10-26,DAPHNIA MENDOTAE,51103,20551,1.7,
MO,1988,1988-10-26,DAPHNIA MENDOTAE JUVENILE,51103,37685,0.745,
MO,1988,1988-10-26,DIACYCLOPS THOMASI,20302,34266,1.09,
MO,1988,1988-10-26,EUBOSMINA COREGONI,51501,394169,0.513,
MO,1988,1988-10-26,LEPTODIAPTOMUS SICILOIDES,30404,30848,1.28,
MO,1988,1988-10-26,MESOCYCLOPS EDAX,20601,3418,0.932,
MO,1988,1988-10-26,SKISTODIAPTOMUS OREGONENSIS,30801,37685,1.28,
MO,1988,1988-11-07,CALANOIDA COPEPODITES,30000,4198,0.435,
MO,1988,1988-11-07,CHYDORUS SPHAERICUS,51005,50604,0.3,
MO,1988,1988-11-07,COPEPOD NAUPLII,10000,185606,,
MO,1988,1988-11-07,CYCLOPOIDA COPEPODITES,20000,4198,0.683,
MO,1988,1988-11-07,DAPHNIA JUVENILE,51100,8416,0.373,
MO,1988,1988-11-07,DAPHNIA MENDOTAE,51103,8395,1.49,
MO,1988,1988-11-07,DAPHNIA MENDOTAE JUVENILE,51103,4198,1.06,
MO,1988,1988-11-07,DIACYCLOPS THOMASI,20302,54823,1.01,
MO,1988,1988-11-07,DIAPHANOSOMA BIRGEI,51202,4198,1.06,
MO,1988,1988-11-07,EUBOSMINA COREGONI,51501,160293,0.521,
MO,1988,1988-11-07,LEPTODIAPTOMUS SICILOIDES,30404,33729,1.15,
MO,1988,1988-11-07,MESOCYCLOPS EDAX,20601,4198,0.932,
MO,1988,1988-11-07,SKISTODIAPTOMUS OREGONENSIS,30801,16854,1.28,
MO,1988,1988-11-22,AGLAODIAPTOMUS CLAVIPES,30901,5569,2.11,
MO,1988,1988-11-22,CALANOIDA COPEPODITES,30000,16724,0.932,
MO,1988,1988-11-22,CHYDORUS SPHAERICUS,51005,5569,0.248,
MO,1988,1988-11-22,COPEPOD NAUPLII,10000,239705,,
MO,1988,1988-11-22,DAPHNIA MENDOTAE,51103,13931,1.79,
MO,1988,1988-11-22,DAPHNIA MENDOTAE JUVENILE,51103,36223,0.845,
MO,1988,1988-11-22,DIACYCLOPS THOMASI,20302,27861,0.953,
MO,1988,1988-11-22,EUBOSMINA COREGONI,51501,69671,0.5,
MO,1988,1988-11-22,LEPTODIAPTOMUS SICILOIDES,30404,22293,1.02,
MO,1988,1988-11-22,SKISTODIAPTOMUS OREGONENSIS,30801,16724,1.21,
MO,1988,1988-12-05,CALANOIDA COPEPODITES,30000,3939,0.745,
MO,1988,1988-12-05,COPEPOD NAUPLII,10000,292658,,
MO,1988,1988-12-05,DAPHNIA MENDOTAE,51103,7898,1.74,
MO,1988,1988-12-05,DAPHNIA MENDOTAE JUVENILE,51103,27674,0.782,
MO,1988,1988-12-05,DIACYCLOPS THOMASI,20302,59307,1.038,
MO,1988,1988-12-05,EUBOSMINA COREGONI,51501,15817,0.576,
MO,1988,1988-12-05,LEPTODIAPTOMUS SICILOIDES,30404,31633,1.17,
MO,1988,1988-12-05,SKISTODIAPTOMUS OREGONENSIS,30801,23715,1.32,
MO,1989,1989-01-23,AGLAODIAPTOMUS CLAVIPES,30901,14002,1.39,
MO,1989,1989-01-23,COPEPOD NAUPLII,10000,140118,,
MO,1989,1989-01-23,DAPHNIA MENDOTAE,51103,18778,0.952,
MO,1989,1989-01-23,DAPHNIA PULICARIA JUVENILE,51130,14084,1.57,
MO,1989,1989-01-23,DIACYCLOPS THOMASI,20302,56047,0.994,
MO,1989,1989-01-23,ERGASILUS,29900,4654,0.621,
MO,1989,1989-01-23,LEPTODIAPTOMUS SICILOIDES,30404,18676,1.18,
MO,1989,1989-04-10,AGLAODIAPTOMUS CLAVIPES,30901,7455,1.77,
MO,1989,1989-04-10,COPEPOD NAUPLII,10000,522060,,
MO,1989,1989-04-10,CYCLOPOIDA COPEPODITES,20000,41013,0.478,
MO,1989,1989-04-10,DAPHNIA PULICARIA,51130,7812,1.61,
MO,1989,1989-04-10,DAPHNIA PULICARIA JUVENILE,51130,15645,1.52,
MO,1989,1989-04-10,DIACYCLOPS THOMASI,20302,137970,1.1,
MO,1989,1989-04-10,LEPTODIAPTOMUS SICILOIDES,30404,29820,1.03,
MO,1989,1989-04-24,CHYDORUS SPHAERICUS,51005,23540,0.385,
MO,1989,1989-04-24,COPEPOD NAUPLII,10000,706240,,
MO,1989,1989-04-24,CYCLOPOIDA COPEPODITES,20000,268360,0.524,
MO,1989,1989-04-24,DAPHNIA JUVENILE,51100,14120,0.455,
MO,1989,1989-04-24,DAPHNIA MENDOTAE,51103,9400,1.43,
MO,1989,1989-04-24,DAPHNIA MENDOTAE JUVENILE,51103,28240,0.919,
MO,1989,1989-04-24,DIACYCLOPS THOMASI,20302,282500,0.983,
MO,1989,1989-04-24,LEPTODIAPTOMUS SICILOIDES,30404,89440,1.13,
MO,1989,1989-05-08,AGLAODIAPTOMUS CLAVIPES,30901,4217,1.99,
MO,1989,1989-05-08,CALANOIDA COPEPODITES,30000,80152,0.575,
MO,1989,1989-05-08,CHYDORUS SPHAERICUS,51005,105456,0.322,
MO,1989,1989-05-08,COPEPOD NAUPLII,10000,700280,,
MO,1989,1989-05-08,CYCLOPOIDA COPEPODITES,20000,160304,0.456,
MO,1989,1989-05-08,DAPHNIA JUVENILE,51100,12652,0.455,
MO,1989,1989-05-08,DAPHNIA MENDOTAE JUVENILE,51103,29522,0.76,
MO,1989,1989-05-08,DAPHNIA PULICARIA,51130,8435,1.42,
MO,1989,1989-05-08,DAPHNIA PULICARIA JUVENILE,51130,71717,0.81,
MO,1989,1989-05-08,DIACYCLOPS THOMASI,20302,194043,0.887,
MO,1989,1989-05-08,LEPTODIAPTOMUS SICILOIDES,30404,12652,0.995,
MO,1989,1989-05-08,SKISTODIAPTOMUS OREGONENSIS,30801,12652,1.23,
MO,1989,1989-05-22,AGLAODIAPTOMUS CLAVIPES,30901,17468,2.14,
MO,1989,1989-05-22,CALANOIDA COPEPODITES,30000,74272,0.674,
MO,1989,1989-05-22,CHYDORUS SPHAERICUS,51005,17468,0.403,
MO,1989,1989-05-22,COPEPOD NAUPLII,10000,655380,,
MO,1989,1989-05-22,CYCLOPOIDA COPEPODITES,20000,69894,0.476,
MO,1989,1989-05-22,DAPHNIA JUVENILE,51100,8734,0.435,
MO,1989,1989-05-22,DAPHNIA MENDOTAE JUVENILE,51103,34936,0.849,
MO,1989,1989-05-22,DAPHNIA PULICARIA,51130,43692,1.64,
MO,1989,1989-05-22,DAPHNIA PULICARIA JUVENILE,51130,135432,0.939,
MO,1989,1989-05-22,DIACYCLOPS THOMASI,20302,104852,0.726,
MO,1989,1989-05-22,LEPTODIAPTOMUS SICILOIDES,30404,13090,1.08,
MO,1989,1989-05-22,MESOCYCLOPS EDAX,20601,13090,1.37,
MO,1989,1989-05-22,SKISTODIAPTOMUS OREGONENSIS,30801,8734,1.27,
MO,1989,1989-06-05,CALANOIDA COPEPODITES,30000,59835,0.553,
MO,1989,1989-06-05,CHYDORUS SPHAERICUS,51005,119691,0.336,
MO,1989,1989-06-05,COPEPOD NAUPLII,10000,564311,,
MO,1989,1989-06-05,CYCLOPOIDA COPEPODITES,20000,4257,0.373,
MO,1989,1989-06-05,DAPHNIA MENDOTAE JUVENILE,51103,4257,1.05,
MO,1989,1989-06-05,DAPHNIA PULICARIA,51130,8514,1.46,
MO,1989,1989-06-05,DAPHNIA PULICARIA JUVENILE,51130,72670,0.98,
MO,1989,1989-06-05,DIACYCLOPS THOMASI,20302,68392,0.943,
MO,1989,1989-06-05,LEPTODIAPTOMUS SICILOIDES,30404,25650,1.03,
MO,1989,1989-06-05,MESOCYCLOPS EDAX,20601,4257,1.37,
MO,1989,1989-06-05,SKISTODIAPTOMUS OREGONENSIS,30801,8536,1.3,
MO,1989,1989-06-19,ACANTHOCYCLOPS VERNALIS,20101,4083,1.37,
MO,1989,1989-06-19,AGLAODIAPTOMUS CLAVIPES,30901,28597,1.14,
MO,1989,1989-06-19,CALANOIDA COPEPODITES,30000,138936,0.585,
MO,1989,1989-06-19,CHYDORUS SPHAERICUS,51005,53128,0.289,
MO,1989,1989-06-19,COPEPOD NAUPLII,10000,674319,,
MO,1989,1989-06-19,CYCLOPOIDA COPEPODITES,20000,8166,0.435,
MO,1989,1989-06-19,DAPHNIA JUVENILE,51100,12248,0.527,
MO,1989,1989-06-19,DAPHNIA MENDOTAE,51103,4083,1.55,
MO,1989,1989-06-19,DAPHNIA PULICARIA,51130,32680,1.79,
MO,1989,1989-06-19,DAPHNIA PULICARIA JUVENILE,51130,20431,1.06,
MO,1989,1989-06-19,DIACYCLOPS THOMASI,20302,12248,0.807,
MO,1989,1989-06-19,LEPTODIAPTOMUS SICILOIDES,30404,28597,0.994,
MO,1989,1989-06-19,MESOCYCLOPS EDAX,20601,4083,0.932,
MO,1989,1989-06-19,SKISTODIAPTOMUS OREGONENSIS,30801,4083,1.12,
MO,1989,1989-07-05,ACANTHOCYCLOPS VERNALIS,20101,3570,1.12,
MO,1989,1989-07-05,AGLAODIAPTOMUS CLAVIPES,30901,21462,1.17,
MO,1989,1989-07-05,CALANOIDA COPEPODITES,30000,203952,0.662,
MO,1989,1989-07-05,CHYDORUS SPHAERICUS,51005,17871,0.31,
MO,1989,1989-07-05,COPEPOD NAUPLII,10000,583254,,
MO,1989,1989-07-05,CYCLOPOIDA COPEPODITES,20000,10731,0.435,
MO,1989,1989-07-05,DAPHNIA MENDOTAE,51103,3738,1.48,
MO,1989,1989-07-05,DAPHNIA PULICARIA,51130,41328,1.91,
MO,1989,1989-07-05,DAPHNIA PULICARIA JUVENILE,51130,18774,0.984,
MO,1989,1989-07-05,DIACYCLOPS THOMASI,20302,14301,0.837,
MO,1989,1989-07-05,LEPTODIAPTOMUS SICILOIDES,30404,96600,0.994,
MO,1989,1989-07-05,MESOCYCLOPS EDAX,20601,35763,1.19,
MO,1989,1989-07-05,SKISTODIAPTOMUS OREGONENSIS,30801,3570,1.12,
MO,1989,1989-07-17,AGLAODIAPTOMUS CLAVIPES,30901,9450,1.55,
MO,1989,1989-07-17,CALANOIDA COPEPODITES,30000,75621,0.756,
MO,1989,1989-07-17,CHYDORUS SPHAERICUS,51005,9450,0.248,
MO,1989,1989-07-17,COPEPOD NAUPLII,10000,373443,,
MO,1989,1989-07-17,CYCLOPOIDA COPEPODITES,20000,42525,0.475,
MO,1989,1989-07-17,DAPHNIA MENDOTAE JUVENILE,51103,4725,0.682,
MO,1989,1989-07-17,DAPHNIA PULICARIA,51130,4725,2.05,
MO,1989,1989-07-17,DAPHNIA PULICARIA JUVENILE,51130,14175,0.909,
MO,1989,1989-07-17,DIACYCLOPS THOMASI,20302,4725,0.807,
MO,1989,1989-07-17,DIAPHANOSOMA BIRGEI JUVENILE,51202,14175,0.568,
MO,1989,1989-07-17,LEPTODIAPTOMUS SICILOIDES,30404,75621,0.994,
MO,1989,1989-07-17,MESOCYCLOPS EDAX,20601,47271,0.994,
MO,1989,1989-07-17,SKISTODIAPTOMUS OREGONENSIS,30801,14175,1.01,
MO,1989,1989-07-31,AGLAODIAPTOMUS CLAVIPES,30901,9143,1.46,
MO,1989,1989-07-31,CALANOIDA COPEPODITES,30000,86941,0.775,
MO,1989,1989-07-31,CHYDORUS SPHAERICUS,51005,9143,0.373,
MO,1989,1989-07-31,COPEPOD NAUPLII,10000,462214,,
MO,1989,1989-07-31,CYCLOPOIDA COPEPODITES,20000,27450,0.507,
MO,1989,1989-07-31,DIACYCLOPS THOMASI,20302,36593,1.01,
MO,1989,1989-07-31,DIAPHANOSOMA BIRGEI,51202,18286,0.992,
MO,1989,1989-07-31,DIAPHANOSOMA BIRGEI JUVENILE,51202,41185,0.575,
MO,1989,1989-07-31,LEPTODIAPTOMUS SICILOIDES,30404,128125,1.01,
MO,1989,1989-07-31,MESOCYCLOPS EDAX,20601,27450,1.23,
MO,1989,1989-07-31,SKISTODIAPTOMUS OREGONENSIS,30801,4572,1.06,
MO,1989,1989-08-14,AGLAODIAPTOMUS CLAVIPES,30901,31017,1.12,
MO,1989,1989-08-14,CALANOIDA COPEPODITES,30000,127512,0.56,
MO,1989,1989-08-14,CHYDORUS SPHAERICUS,51005,3444,0.31,
MO,1989,1989-08-14,COPEPOD NAUPLII,10000,441147,,
MO,1989,1989-08-14,CYCLOPOIDA COPEPODITES,20000,17220,0.497,
MO,1989,1989-08-14,DAPHNIA MENDOTAE JUVENILE,51103,3444,0.651,
MO,1989,1989-08-14,DIACYCLOPS THOMASI,20302,20664,0.817,
MO,1989,1989-08-14,DIAPHANOSOMA BIRGEI,51202,20664,0.998,
MO,1989,1989-08-14,DIAPHANOSOMA BIRGEI JUVENILE,51202,51681,0.639,
MO,1989,1989-08-14,LEPTODIAPTOMUS SICILOIDES,30404,31017,0.962,
MO,1989,1989-08-14,MESOCYCLOPS EDAX,20601,58590,1.03,
MO,1989,1989-08-14,SKISTODIAPTOMUS OREGONENSIS,30801,3444,0.994,
MO,1989,1989-08-31,ACANTHOCYCLOPS VERNALIS,20101,4687,1.24,
MO,1989,1989-08-31,AGLAODIAPTOMUS CLAVIPES,30901,28122,1.42,
MO,1989,1989-08-31,CALANOIDA COPEPODITES,30000,159423,0.726,
MO,1989,1989-08-31,CHYDORUS SPHAERICUS,51005,9374,0.278,
MO,1989,1989-08-31,COPEPOD NAUPLII,10000,412671,,
MO,1989,1989-08-31,CYCLOPOIDA COPEPODITES,20000,14061,0.517,
MO,1989,1989-08-31,DAPHNIA MENDOTAE,51103,14061,1.723,
MO,1989,1989-08-31,DAPHNIA MENDOTAE JUVENILE,51103,22575,0.98,
MO,1989,1989-08-31,DIACYCLOPS THOMASI,20302,4687,0.994,
MO,1989,1989-08-31,DIAPHANOSOMA BIRGEI,51202,22575,1.02,
MO,1989,1989-08-31,DIAPHANOSOMA BIRGEI JUVENILE,51202,37496,0.678,
MO,1989,1989-08-31,LEPTODIAPTOMUS SICILOIDES,30404,79701,0.915,
MO,1989,1989-08-31,MESOCYCLOPS EDAX,20601,37496,1.13,
MO,1989,1989-08-31,SKISTODIAPTOMUS OREGONENSIS,30801,32809,1.09,
MO,1989,1989-09-11,AGLAODIAPTOMUS CLAVIPES,30901,7447,1.15,
MO,1989,1989-09-11,CALANOIDA COPEPODITES,30000,78303,0.821,
MO,1989,1989-09-11,CHYDORUS SPHAERICUS,51005,44747,0.248,
MO,1989,1989-09-11,COPEPOD NAUPLII,10000,223737,,
MO,1989,1989-09-11,CYCLOPOIDA COPEPODITES,20000,7447,0.4,
MO,1989,1989-09-11,DAPHNIA MENDOTAE,51103,18639,1.44,
MO,1989,1989-09-11,DAPHNIA MENDOTAE JUVENILE,51103,11171,0.672,
MO,1989,1989-09-11,DIACYCLOPS THOMASI,20302,11171,1.01,
MO,1989,1989-09-11,DIAPHANOSOMA BIRGEI,51202,7447,1.023,
MO,1989,1989-09-11,DIAPHANOSOMA BIRGEI JUVENILE,51202,29832,0.612,
MO,1989,1989-09-11,EUBOSMINA COREGONI,51501,7447,0.497,
MO,1989,1989-09-11,LEPTODIAPTOMUS SICILOIDES,30404,22363,1.08,
MO,1989,1989-09-11,MESOCYCLOPS EDAX,20601,26087,1.06,
MO,1989,1989-09-11,SKISTODIAPTOMUS OREGONENSIS,30801,7447,1.15,
MO,1989,1989-09-25,ACANTHOCYCLOPS VERNALIS,20101,10385,0.765,
MO,1989,1989-09-25,AGLAODIAPTOMUS CLAVIPES,30901,10385,1.41,
MO,1989,1989-09-25,CALANOIDA COPEPODITES,30000,90085,0.719,
MO,1989,1989-09-25,CHYDORUS SPHAERICUS,51005,346516,0.239,
MO,1989,1989-09-25,COPEPOD NAUPLII,10000,166324,,
MO,1989,1989-09-25,CYCLOPOIDA COPEPODITES,20000,27714,0.559,
MO,1989,1989-09-25,DAPHNIA MENDOTAE,51103,13846,1.78,
MO,1989,1989-09-25,DIACYCLOPS THOMASI,20302,31175,0.922,
MO,1989,1989-09-25,DIAPHANOSOMA BIRGEI,51202,3462,0.93,
MO,1989,1989-09-25,DIAPHANOSOMA BIRGEI JUVENILE,51202,10385,0.651,
MO,1989,1989-09-25,EUBOSMINA COREGONI,51501,3462,0.373,
MO,1989,1989-09-25,LEPTODIAPTOMUS SICILOIDES,30404,17308,0.994,
MO,1989,1989-09-25,MESOCYCLOPS EDAX,20601,10385,0.827,
MO,1989,1989-09-25,SKISTODIAPTOMUS OREGONENSIS,30801,10385,1.06,
MO,1989,1989-10-09,ACANTHOCYCLOPS VERNALIS,20101,4469,0.745,
MO,1989,1989-10-09,AGLAODIAPTOMUS CLAVIPES,30901,31365,1.24,
